index,Unnamed: 0,Artist Name,Track Name,Popularity,Genres,Playlist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,uri,track_href,analysis_url,duration_ms,time_signature,cluster
91,91,chiello,Acqua Salata,54,"['italian hip hop', 'italian indie pop']",🆁🅴🅰🅻 🆃🆁🅰🅿🅿🅸🅽',0.6483146067415732,0.5959801035427875,8,-7.941,0,0.011933586994119685,0.5823286756655358,1.9390862944162433e-06,0.09577372501911105,0.6269667604459728,0.42219877467665073,2Ko4x3rosTv1BIsCID6LTV,spotify:track:2Ko4x3rosTv1BIsCID6LTV,https://api.spotify.com/v1/tracks/2Ko4x3rosTv1BIsCID6LTV,https://api.spotify.com/v1/audio-analysis/2Ko4x3rosTv1BIsCID6LTV,229175,4,4
92,92,I Cani,Lexotan,39,"['italian alternative', 'italian indie pop', 'rome indie']",𝐢𝐥 𝐛𝐞𝐥 𝐩𝐚𝐞𝐬𝐞,0.39887640449438205,0.6071464825905999,10,-9.621,1,0.3998616395710827,0.16867342175736474,0.03065989847715736,0.08703723927050344,0.11951651557778473,0.7083662355343772,1pvl38FzLH5X9wbb3NhGD5,spotify:track:1pvl38FzLH5X9wbb3NhGD5,https://api.spotify.com/v1/tracks/1pvl38FzLH5X9wbb3NhGD5,https://api.spotify.com/v1/audio-analysis/1pvl38FzLH5X9wbb3NhGD5,290733,4,4
94,94,Hopsin,Ill Mind of Hopsin 8,55,"['conscious hip hop', 'hip hop', 'pop rap', 'rap']",🆁🅴🅰🅻 🆃🆁🅰🅿🅿🅸🅽',0.7606741573033708,0.7868236727235813,5,-4.863,0,0.5607056381874784,0.40461755930207405,0.0,0.038222125150158354,0.7197040741898508,0.4700884955752212,6IY2y3kjjLaNbxW4GLiYQR,spotify:track:6IY2y3kjjLaNbxW4GLiYQR,https://api.spotify.com/v1/tracks/6IY2y3kjjLaNbxW4GLiYQR,https://api.spotify.com/v1/audio-analysis/6IY2y3kjjLaNbxW4GLiYQR,390005,4,4
98,98,Eugenio In Via Di Gioia,Chiodo fisso,36,"['indie folk italiano', 'italian indie pop', 'turin indie']",𝐢𝐥 𝐛𝐞𝐥 𝐩𝐚𝐞𝐬𝐞,0.7044943820224719,0.5614658410313673,5,-7.406,1,0.012971290210999659,0.6716862426505534,5.715736040609137e-06,0.1875068253794911,0.7780556423882463,0.29982300884955754,4Ryw3Qv9CpkfX8NaPViEjF,spotify:track:4Ryw3Qv9CpkfX8NaPViEjF,https://api.spotify.com/v1/tracks/4Ryw3Qv9CpkfX8NaPViEjF,https://api.spotify.com/v1/audio-analysis/4Ryw3Qv9CpkfX8NaPViEjF,179960,4,4
107,107,"Tyler, The Creator",RUNNING OUT OF TIME,71,"['hip hop', 'rap']",mancu i cani,0.3303370786516854,0.3848340270023348,6,-10.6,1,0.050155655482532,0.2971876753987383,0.0004121827411167512,0.11870700010920607,0.1486922996769824,0.17942137508509198,5QvBXUm5MglLJ3iBfTX2Wo,spotify:track:5QvBXUm5MglLJ3iBfTX2Wo,https://api.spotify.com/v1/tracks/5QvBXUm5MglLJ3iBfTX2Wo,https://api.spotify.com/v1/audio-analysis/5QvBXUm5MglLJ3iBfTX2Wo,177227,4,4
108,108,Pink Floyd,Free Four - 2011 Remastered Version,34,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",ｔｒａｉｎ　ｏｆ　ｔｈｏｕｇｈｔ　っでカ,0.7101123595505618,0.33001725713125574,7,-15.469,1,0.013836042891732965,0.015661138515604345,0.004375634517766497,0.03898656765316152,0.6769823903303116,0.4584547311095984,1cqqMuifR0snSUYQPk0ehO,spotify:track:1cqqMuifR0snSUYQPk0ehO,https://api.spotify.com/v1/tracks/1cqqMuifR0snSUYQPk0ehO,https://api.spotify.com/v1/audio-analysis/1cqqMuifR0snSUYQPk0ehO,256747,4,4
111,111,Kraftwerk,Pocket Calculator - 2009 Remaster,42,"['dusseldorf electronic', 'early synthpop', 'electro', 'new romantic', 'new wave', 'proto-techno', 'synthpop']",✮,0.8887640449438202,0.45386255202517517,8,-13.375,1,0.048426150121065374,0.630521520781051,0.7370558375634517,0.09140548214480723,0.984370115661144,0.5305582028590878,4xa1gzSKd6ihtVGd8dWs69,spotify:track:4xa1gzSKd6ihtVGd8dWs69,https://api.spotify.com/v1/tracks/4xa1gzSKd6ihtVGd8dWs69,https://api.spotify.com/v1/audio-analysis/4xa1gzSKd6ihtVGd8dWs69,296800,4,4
115,115,Black Sabbath,N.I.B.,63,"['album rock', 'birmingham metal', 'classic rock', 'hard rock', 'metal', 'rock', 'stoner rock', 'uk doom metal']",𝔾𝔸𝕊,0.4606741573033708,0.5523297127195209,4,-10.586,0,0.07056381874783813,0.0841351392838987,1.614213197969543e-05,0.11433875723490225,0.4279462331978743,0.3076786929884275,62oNfnQqObaqARM0DTibAL,spotify:track:62oNfnQqObaqARM0DTibAL,https://api.spotify.com/v1/tracks/62oNfnQqObaqARM0DTibAL,https://api.spotify.com/v1/audio-analysis/62oNfnQqObaqARM0DTibAL,364493,4,4
118,118,The Brian Jonestown Massacre,Kid's Garden,15,"['alternative rock', 'bay area indie', 'chamber psych', 'neo-psychedelic', 'shoegaze']",december '22,0.4831460674157304,0.3198660034514263,10,-11.836,0,0.008301625735039779,0.021183235351757118,0.12385786802030456,0.1132466965163263,0.01688027508596436,0.22816882232811436,3uutbHBkhlr02d14VkbU9D,spotify:track:3uutbHBkhlr02d14VkbU9D,https://api.spotify.com/v1/tracks/3uutbHBkhlr02d14VkbU9D,https://api.spotify.com/v1/audio-analysis/3uutbHBkhlr02d14VkbU9D,441493,4,4
123,123,XXXTENTACION,Look At Me!,81,"['emo rap', 'miami hip hop']",🆁🅴🅰🅻 🆃🆁🅰🅿🅿🅸🅽',0.7831460674157305,0.7249010252766216,1,-6.405,1,0.44655828433068145,0.26003902395552875,0.0,0.08441629354592114,0.3435448577680525,0.5523144996596323,7floNISpH8VF4z4459Qo18,spotify:track:7floNISpH8VF4z4459Qo18,https://api.spotify.com/v1/tracks/7floNISpH8VF4z4459Qo18,https://api.spotify.com/v1/audio-analysis/7floNISpH8VF4z4459Qo18,126346,4,4
125,125,Iosonouncane,Il corpo del reato,30,"['indie folk italiano', 'italian alternative', 'italian indie pop']",17,0.6808988764044944,0.6538422495178154,7,-6.772,0,0.26668972673815294,0.3453805205142534,0.0,0.09904990717483891,0.5759091382723767,0.46425459496255955,3ggHg86KSSKbqdMUjmsVqk,spotify:track:3ggHg86KSSKbqdMUjmsVqk,https://api.spotify.com/v1/tracks/3ggHg86KSSKbqdMUjmsVqk,https://api.spotify.com/v1/audio-analysis/3ggHg86KSSKbqdMUjmsVqk,358240,4,4
127,127,Radiohead,High and Dry,74,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",♥ 𝗱𝗿𝗲𝗮𝗺𝘆 ♥,0.39662921348314606,0.37671302405847124,4,-11.782,1,0.0031131096506399197,0.07268933856896387,0.01786802030456853,0.07567980779731354,0.34458685005730955,0.2017971409121852,2a1iMaoWQ5MnvLFBDv4qkf,spotify:track:2a1iMaoWQ5MnvLFBDv4qkf,https://api.spotify.com/v1/tracks/2a1iMaoWQ5MnvLFBDv4qkf,https://api.spotify.com/v1/audio-analysis/2a1iMaoWQ5MnvLFBDv4qkf,257480,4,4
131,131,Lil Peep,Save That Shit,77,"['emo rap', 'lgbtq+ hip hop']",𝖑𝖆𝖘𝖙 𝖜𝖔𝖗𝖉𝖘,0.5258426966292136,0.5797380976550603,2,-8.672,1,0.008647526807333099,0.026303725145280597,0.0,0.43758872993338427,0.13097843075961235,0.3272702518720218,64PgpLHuQK3UJ5qZ875Vei,spotify:track:64PgpLHuQK3UJ5qZ875Vei,https://api.spotify.com/v1/tracks/64PgpLHuQK3UJ5qZ875Vei,https://api.spotify.com/v1/audio-analysis/64PgpLHuQK3UJ5qZ875Vei,231547,4,4
134,134,Yurie Kokubu,Just a Joke,55,['classic city pop'],ｓｈｉｂｕｙａ,0.8921348314606742,0.62440361384631,2,-7.758,1,0.04358353510895884,0.48694700304107896,0.0001583756345177665,0.09140548214480723,0.9281025320412628,0.3800816882232811,1dLeSutde2Nt4DIWaLKxXO,spotify:track:1dLeSutde2Nt4DIWaLKxXO,https://api.spotify.com/v1/tracks/1dLeSutde2Nt4DIWaLKxXO,https://api.spotify.com/v1/audio-analysis/1dLeSutde2Nt4DIWaLKxXO,189213,4,4
136,136,Dsa Commando,Notturni,31,['italian underground hip hop'],hip h໐p ¢นlt,0.6370786516853933,0.643690995837986,8,-8.752,0,0.6956070563818748,0.3373483796616676,0.0,0.34913181172873214,0.2549755131812025,0.20267528931245743,2XbfaRiOPWMM6WSdz7v1P3,spotify:track:2XbfaRiOPWMM6WSdz7v1P3,https://api.spotify.com/v1/tracks/2XbfaRiOPWMM6WSdz7v1P3,https://api.spotify.com/v1/audio-analysis/2XbfaRiOPWMM6WSdz7v1P3,287773,4,4
141,141,Mecna,Capirai (feat. Stokka),11,"['italian hip hop', 'italian indie pop', 'r&b italiano']",hip h໐p ¢นlt,0.3561797752808989,0.8365648157547456,9,-6.825,0,0.4119681771013491,0.2138542140531601,0.0,0.0881292999890794,0.23726164426383245,0.2036147038801906,53CDylLs6sk5m129hpcQIk,spotify:track:53CDylLs6sk5m129hpcQIk,https://api.spotify.com/v1/tracks/53CDylLs6sk5m129hpcQIk,https://api.spotify.com/v1/audio-analysis/53CDylLs6sk5m129hpcQIk,244240,4,4
142,142,Generic Animal,Broncio,16,"['emo rap italiano', 'indie rock italiano', 'italian indie pop', 'milan indie', 'r&b italiano']",【﻿ｍｅｌａｎｃｈｏｌｉａ】,0.6280898876404495,0.4294995431935844,7,-8.078,0,0.3929436181252162,0.4799188797950663,2.1319796954314716e-06,0.06344872774926286,0.6415546524955715,0.12024506466984336,163YG65t6oTYU1wGQtMbKH,spotify:track:163YG65t6oTYU1wGQtMbKH,https://api.spotify.com/v1/tracks/163YG65t6oTYU1wGQtMbKH,https://api.spotify.com/v1/audio-analysis/163YG65t6oTYU1wGQtMbKH,162173,4,4
144,144,The Moody Blues,Tuesday Afternoon (Forever Afternoon),48,"['album rock', 'art rock', 'blues rock', 'british invasion', 'classic rock', 'country rock', 'flute rock', 'folk', 'folk rock', 'hard rock', 'mellow gold', 'progressive rock', 'psychedelic rock', 'rock', 'singer-songwriter', 'soft rock', 'symphonic rock']",just another boring week,0.49101123595505625,0.31479037661151155,0,-13.307,1,0.008647526807333099,0.0954805382381762,0.007005076142131979,0.2399257398711368,0.2914452433051995,0.378352620830497,31pi9vJJWHZxygk8AoGd0d,spotify:track:31pi9vJJWHZxygk8AoGd0d,https://api.spotify.com/v1/tracks/31pi9vJJWHZxygk8AoGd0d,https://api.spotify.com/v1/audio-analysis/31pi9vJJWHZxygk8AoGd0d,249004,4,4
147,147,Iosonouncane,Carne,32,"['indie folk italiano', 'italian alternative', 'italian indie pop']",𝐢𝐥 𝐛𝐞𝐥 𝐩𝐚𝐞𝐬𝐞,0.40898876404494383,0.5127398233681859,1,-8.704,1,0.01919750951227949,0.002237423115720248,0.00027512690355329945,0.0648684066834116,0.06877149109096592,0.643989108236896,1VarzwB0AnLLn5Hfz6zPUC,spotify:track:1VarzwB0AnLLn5Hfz6zPUC,https://api.spotify.com/v1/tracks/1VarzwB0AnLLn5Hfz6zPUC,https://api.spotify.com/v1/audio-analysis/1VarzwB0AnLLn5Hfz6zPUC,360080,4,4
148,148,The Mountain Goats,Up the Wolves,49,"['alternative rock', 'anti-folk', 'chamber pop', 'indie pop', 'indie rock', 'lo-fi', 'melancholia', 'new weird america', 'stomp and holler']",april '22,0.4764044943820225,0.3584407674347782,2,-9.301,1,0.005188516084399859,0.495983161500238,7.340101522842639e-05,0.07524298350988315,0.4737938939251849,0.677998638529612,6AIKEQvWItx9NcjtoNDOjh,spotify:track:6AIKEQvWItx9NcjtoNDOjh,https://api.spotify.com/v1/tracks/6AIKEQvWItx9NcjtoNDOjh,https://api.spotify.com/v1/audio-analysis/6AIKEQvWItx9NcjtoNDOjh,207400,4,4
149,149,Radiohead,Fake Plastic Trees,70,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",london calling,0.44606741573033715,0.22038371738909757,2,-12.592,1,0.010204081632653059,0.1676694041507915,0.10121827411167511,0.19842743256525064,0.12055850786704178,0.10632402995234863,73CKjW3vsUXRpy3NnX4H7F,spotify:track:73CKjW3vsUXRpy3NnX4H7F,https://api.spotify.com/v1/tracks/73CKjW3vsUXRpy3NnX4H7F,https://api.spotify.com/v1/audio-analysis/73CKjW3vsUXRpy3NnX4H7F,290707,4,4
153,153,Tommy Toxxic,Isabel,16,"['emo rap italiano', 'trap italiana']",𝖑𝖆𝖘𝖙 𝖜𝖔𝖗𝖉𝖘,0.6539325842696629,0.6802355090853721,2,-7.198,1,0.16118989968868905,0.2801193760869934,0.0033705583756345175,0.17003385388227582,0.33729290403251017,0.5586861810755617,3gAoxp6CPjquTQnGTnWz5M,spotify:track:3gAoxp6CPjquTQnGTnWz5M,https://api.spotify.com/v1/tracks/3gAoxp6CPjquTQnGTnWz5M,https://api.spotify.com/v1/audio-analysis/3gAoxp6CPjquTQnGTnWz5M,166160,4,4
156,156,Fabri Fibra,Come Te,37,"['italian hip hop', 'rap napoletano']",hip h໐p ¢นlt,0.7932584269662922,0.5431935844076744,8,-6.944,0,0.10013836042891733,0.6084331334364398,2.852791878172589e-06,0.3655127225073714,0.5165155777847243,0.22504424778761062,2Tdgx4Q0FqDFp4eL7qhpeW,spotify:track:2Tdgx4Q0FqDFp4eL7qhpeW,https://api.spotify.com/v1/tracks/2Tdgx4Q0FqDFp4eL7qhpeW,https://api.spotify.com/v1/audio-analysis/2Tdgx4Q0FqDFp4eL7qhpeW,304147,4,4
160,160,Tredici Pietro,Vestiti D’Odio (con PSICOLOGI),55,"['italian hip hop', 'italian indie pop']",april '22,0.7213483146067415,0.6761750076134403,9,-7.492,1,0.18194396402628848,0.300199728218458,0.0,0.13071966801354157,0.1997499218505783,0.477283866575902,3NLE4ioQE8aWxoJjk2IQTC,spotify:track:3NLE4ioQE8aWxoJjk2IQTC,https://api.spotify.com/v1/tracks/3NLE4ioQE8aWxoJjk2IQTC,https://api.spotify.com/v1/audio-analysis/3NLE4ioQE8aWxoJjk2IQTC,171094,4,4
161,161,Pop X,Sparami,25,"['hyperpop italiano', 'italian indie pop']",EᒪEᑕTᖇOᑎIᑕ ᖴᑌᑎᖴᗩIᖇ,0.7235955056179776,0.8588975738503705,10,-6.393,1,0.06070563818747838,0.5983929573707075,0.00021522842639593907,0.08681882712678823,0.6102948838178597,0.2524574540503744,0BuQI2VQBK4YIfWSXfmG8L,spotify:track:0BuQI2VQBK4YIfWSXfmG8L,https://api.spotify.com/v1/tracks/0BuQI2VQBK4YIfWSXfmG8L,https://api.spotify.com/v1/audio-analysis/0BuQI2VQBK4YIfWSXfmG8L,218000,4,4
162,162,Born Without Bones,Stone,48,"['alternative emo', 'anthem emo', 'emo', 'new england emo']",july '22,0.47977528089887644,0.3361080093391534,4,-9.299,1,0.009512279488066412,0.13052075270758196,0.0,0.10451021076771869,0.14973429196623944,0.3093669162695712,7EdO50H2O5QuqAcEGCKeFY,spotify:track:7EdO50H2O5QuqAcEGCKeFY,https://api.spotify.com/v1/tracks/7EdO50H2O5QuqAcEGCKeFY,https://api.spotify.com/v1/audio-analysis/7EdO50H2O5QuqAcEGCKeFY,213831,3,4
163,163,Cranio Randagio,Se Solo Potessi,41,"['italian hip hop', 'italian indie pop']",hip h໐p ¢นlt,0.7505617977528091,0.7350522789564511,0,-5.156,0,0.11622276029055689,0.14156494637988748,0.0,0.09358960358195914,0.1997499218505783,0.28704560925799855,02vQdLz3SM3Kh0pgLJCZrC,spotify:track:02vQdLz3SM3Kh0pgLJCZrC,https://api.spotify.com/v1/tracks/02vQdLz3SM3Kh0pgLJCZrC,https://api.spotify.com/v1/audio-analysis/02vQdLz3SM3Kh0pgLJCZrC,201360,4,4
165,165,Pink Floyd,Corporal Clegg - 2011 Remaster,31,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",ｔｒａｉｎ　ｏｆ　ｔｈｏｕｇｈｔ　っでカ,0.14943820224719104,0.6345548675261394,2,-12.148,1,0.06693185748875821,0.31827204513677615,0.0021015228426395937,0.12307524298350989,0.5759091382723767,0.7939959155888361,4VlRi7qxfeNmzFKNjWHK1W,spotify:track:4VlRi7qxfeNmzFKNjWHK1W,https://api.spotify.com/v1/tracks/4VlRi7qxfeNmzFKNjWHK1W,https://api.spotify.com/v1/audio-analysis/4VlRi7qxfeNmzFKNjWHK1W,252493,4,4
166,166,Linkin Park,My December,60,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']",ʷʰʸ ᵃʳᵉ ᵐᵒⁿᵗʰˢ ˢᵒ ᶜᵒᵐᵐᵒⁿ ⁱⁿ ˢᵒⁿᵍ ᵗⁱᵗˡᵉˢ ˡᵐᵃᵒ,0.7460674157303371,0.5817683483910262,0,-9.274,1,0.0,0.37650506631802355,0.010253807106598983,0.1383640930435732,0.7311659893716786,0.286569094622192,0fxGA5lxrdYNYoE7yJxTNZ,spotify:track:0fxGA5lxrdYNYoE7yJxTNZ,https://api.spotify.com/v1/tracks/0fxGA5lxrdYNYoE7yJxTNZ,https://api.spotify.com/v1/audio-analysis/0fxGA5lxrdYNYoE7yJxTNZ,260560,4,4
