index,Unnamed: 0,Artist Name,Track Name,Popularity,Genres,Playlist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,uri,track_href,analysis_url,duration_ms,time_signature,cluster
105,105,itssvd,this really makes me wanna die,43,"['lo-fi chill', 'sad lo-fi', 'sad rap']","𝔬𝔫𝔢 𝔬𝔣 𝔱𝔥𝔬𝔰𝔢 𝔫𝔦𝔤𝔥𝔱𝔰 𝔞𝔤𝔞𝔦𝔫, 𝔥𝔲𝔥?",0.8449438202247191,0.08516901837376917,5,-24.055,0,0.6852300242130751,0.9397589436056061,0.18375634517766495,0.2541225292126242,0.30915911222256953,0.04706603131381887,0gylUD9CspOHQScaVdmNxH,spotify:track:0gylUD9CspOHQScaVdmNxH,https://api.spotify.com/v1/tracks/0gylUD9CspOHQScaVdmNxH,https://api.spotify.com/v1/audio-analysis/0gylUD9CspOHQScaVdmNxH,109200,4,2
109,109,The Microphones,The Moon (Acoustic),28,"['alternative rock', 'anti-folk', 'indie rock', 'lo-fi', 'lo-fi indie', 'noise pop', 'olympia wa indie']","𝔬𝔫𝔢 𝔬𝔣 𝔱𝔥𝔬𝔰𝔢 𝔫𝔦𝔤𝔥𝔱𝔰 𝔞𝔤𝔞𝔦𝔫, 𝔥𝔲𝔥?",0.44044943820224725,0.18485432950969446,11,-17.7,0,0.02853683846419925,0.9718875070159494,0.15228426395939085,0.12307524298350989,0.1684901531728665,0.4519809394145677,6TWvz9NYcO7H9ZW0EtN09I,spotify:track:6TWvz9NYcO7H9ZW0EtN09I,https://api.spotify.com/v1/tracks/6TWvz9NYcO7H9ZW0EtN09I,https://api.spotify.com/v1/audio-analysis/6TWvz9NYcO7H9ZW0EtN09I,324600,4,2
110,110,Francesco Bianconi,Il bene,17,['italian indie pop'],𝐢𝐥 𝐛𝐞𝐥 𝐩𝐚𝐞𝐬𝐞,0.2932584269662922,0.3310323824992387,0,-9.766,1,0.008820477343479759,0.757027739209278,0.1197969543147208,0.0669433220487059,0.12264249244555592,0.6114363512593601,6SyiqBPoDQvrCJ7e9UwfOP,spotify:track:6SyiqBPoDQvrCJ7e9UwfOP,https://api.spotify.com/v1/tracks/6SyiqBPoDQvrCJ7e9UwfOP,https://api.spotify.com/v1/audio-analysis/6SyiqBPoDQvrCJ7e9UwfOP,258318,4,2
130,130,LCD Soundsystem,"New York, I Love You but You're Bringing Me Down",53,"['alternative dance', 'alternative rock', 'dance rock', 'dance-punk', 'electronic rock', 'electronica', 'indie rock', 'indietronica', 'modern rock', 'new rave', 'rock']","𝔬𝔫𝔢 𝔬𝔣 𝔱𝔥𝔬𝔰𝔢 𝔫𝔦𝔤𝔥𝔱𝔰 𝔞𝔤𝔞𝔦𝔫, 𝔥𝔲𝔥?",0.3640449438202248,0.36351639427469296,7,-8.288,0,0.03787616741611898,0.4759028093687734,0.00013197969543147207,0.10341815004914273,0.07460664791080544,0.8073655547991831,5rAff9XfcWx7rguN3t0fkW,spotify:track:5rAff9XfcWx7rguN3t0fkW,https://api.spotify.com/v1/tracks/5rAff9XfcWx7rguN3t0fkW,https://api.spotify.com/v1/audio-analysis/5rAff9XfcWx7rguN3t0fkW,335480,3,2
137,137,The Taxpayers,As the Sun Beat Down,35,"['anti-folk', 'folk punk', 'portland punk']",november '21,0.5359550561797753,0.5046188204243224,11,-9.145,0,0.05586302317537185,0.6024090277970005,0.0001350253807106599,0.09249754286338319,0.06772949880170887,0.4663172226004085,00S0eOLwzdqcC9V8hmigD2,spotify:track:00S0eOLwzdqcC9V8hmigD2,https://api.spotify.com/v1/tracks/00S0eOLwzdqcC9V8hmigD2,https://api.spotify.com/v1/audio-analysis/00S0eOLwzdqcC9V8hmigD2,179667,4,2
150,150,Glass Animals,Gooey,69,"['gauze pop', 'indietronica', 'shiver pop']",♥ 𝗱𝗿𝗲𝗮𝗺𝘆 ♥,0.4730337078651685,0.36250126890671,11,-13.424,0,0.029055690072639216,0.7389554222909599,3.807106598984771e-05,0.0788467838811838,0.09034073147858705,0.8522123893805311,1gk3FhAV07q9Jg77UxnVjX,spotify:track:1gk3FhAV07q9Jg77UxnVjX,https://api.spotify.com/v1/tracks/1gk3FhAV07q9Jg77UxnVjX,https://api.spotify.com/v1/audio-analysis/1gk3FhAV07q9Jg77UxnVjX,289307,4,2
164,164,Fabrizio De André,La guerra di Piero,49,"[""canzone d'autore"", 'canzone genovese', 'classic italian pop', 'folk rock italiano', 'italian adult pop', 'musica sarda']",𝐢𝐥 𝐛𝐞𝐥 𝐩𝐚𝐞𝐬𝐞,0.6741573033707866,0.34828951375494877,1,-14.055,0,0.33414043583535114,0.9126504682281288,1.7055837563451775e-06,0.0809216992464781,0.7936855267271021,0.33429543907420006,1lNop22I4dLz5MYuc60fUX,spotify:track:1lNop22I4dLz5MYuc60fUX,https://api.spotify.com/v1/tracks/1lNop22I4dLz5MYuc60fUX,https://api.spotify.com/v1/audio-analysis/1lNop22I4dLz5MYuc60fUX,181893,4,2
177,177,Quercia,Mida,36,"['italian emo', 'italian indie pop', 'italian post-hardcore', 'sardinia indie']",mancu i cani,0.5921348314606741,0.5208608263120496,4,-3.026,1,0.05205811138014529,0.7379514046843866,0.0,0.10451021076771869,0.704074189850995,0.28021783526208305,1P8USr4dy1STL5hwy4nbuw,spotify:track:1P8USr4dy1STL5hwy4nbuw,https://api.spotify.com/v1/tracks/1P8USr4dy1STL5hwy4nbuw,https://api.spotify.com/v1/audio-analysis/1P8USr4dy1STL5hwy4nbuw,84502,5,2
183,183,Dads,Do You Still Think of Me?,6,"['alternative emo', 'emo', 'indie punk', 'midwest emo']",𝖑𝖆𝖘𝖙 𝖜𝖔𝖗𝖉𝖘,0.37078651685393266,0.09552329712719522,5,-15.566,1,0.019716361120719478,0.7399594398975331,0.0,0.07524298350988315,0.10492862352818588,0.42029271613342417,50zkX53ffMVjNQgLtGkASE,spotify:track:50zkX53ffMVjNQgLtGkASE,https://api.spotify.com/v1/tracks/50zkX53ffMVjNQgLtGkASE,https://api.spotify.com/v1/audio-analysis/50zkX53ffMVjNQgLtGkASE,349947,3,2
189,189,Radiohead,You And Whose Army?,58,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",mancu i cani,0.2573033707865169,0.14018881331844482,1,-10.244,0,0.015046696644759598,0.7971884434722073,0.2081218274111675,0.09031342142623128,0.11639053871001354,0.5417290673927841,7Hg6a7tZsVTkXnBUepjZU6,spotify:track:7Hg6a7tZsVTkXnBUepjZU6,https://api.spotify.com/v1/tracks/7Hg6a7tZsVTkXnBUepjZU6,https://api.spotify.com/v1/audio-analysis/7Hg6a7tZsVTkXnBUepjZU6,191000,4,2
197,197,Gomma,Falò - Spento,13,"['italian alternative', 'italian emo', 'italian indie pop']","𝔬𝔫𝔢 𝔬𝔣 𝔱𝔥𝔬𝔰𝔢 𝔫𝔦𝔤𝔥𝔱𝔰 𝔞𝔤𝔞𝔦𝔫, 𝔥𝔲𝔥?",0.5168539325842697,0.15744594457415492,2,-19.438,1,0.013663092355586298,0.8092366547510861,3.390862944162436e-05,0.13181172873211747,0.1716161300406377,0.2161742682096665,1xNE05TpbUhV79Pn4ngrbg,spotify:track:1xNE05TpbUhV79Pn4ngrbg,https://api.spotify.com/v1/tracks/1xNE05TpbUhV79Pn4ngrbg,https://api.spotify.com/v1/audio-analysis/1xNE05TpbUhV79Pn4ngrbg,153577,4,2
216,216,Sticky Fingers,Dinners On You,33,"['australian reggae fusion', 'reggae fusion']",【﻿ｍｅｌａｎｃｈｏｌｉａ】,0.3573033707865169,0.40818191046594254,0,-8.618,1,0.09875475613974402,0.7399594398975331,5.9593908629441615e-05,0.13399585016926938,0.1653641763050953,0.7715112321307012,5krLT5xF66jNbE5LsrXDWM,spotify:track:5krLT5xF66jNbE5LsrXDWM,https://api.spotify.com/v1/tracks/5krLT5xF66jNbE5LsrXDWM,https://api.spotify.com/v1/audio-analysis/5krLT5xF66jNbE5LsrXDWM,295747,3,2
220,220,XXXTENTACION,Dead Inside (Interlude),60,"['emo rap', 'miami hip hop']","𝔬𝔫𝔢 𝔬𝔣 𝔱𝔥𝔬𝔰𝔢 𝔫𝔦𝔤𝔥𝔱𝔰 𝔞𝔤𝔞𝔦𝔫, 𝔥𝔲𝔥?",0.4438202247191012,0.016242005887727135,0,-21.992,1,0.030093393289519203,0.9769075950488155,0.002294416243654822,0.1623894288522442,0.34875481921433776,0.2073791695030634,2vQwlW8H1jFveGNXwZfJCV,spotify:track:2vQwlW8H1jFveGNXwZfJCV,https://api.spotify.com/v1/tracks/2vQwlW8H1jFveGNXwZfJCV,https://api.spotify.com/v1/audio-analysis/2vQwlW8H1jFveGNXwZfJCV,86827,4,2
221,221,Francesco De Gregori,Generale,55,"[""canzone d'autore"", 'classic italian pop', 'folk rock italiano', 'italian adult pop']",𝐢𝐥 𝐛𝐞𝐥 𝐩𝐚𝐞𝐬𝐞,0.5415730337078652,0.5086793218962542,9,-11.152,1,0.010031131096506399,0.7259031934055078,0.0,0.044992901605329254,0.6061269146608315,0.39834581347855685,6hwawJtSqgzNfYfLfqTv2p,spotify:track:6hwawJtSqgzNfYfLfqTv2p,https://api.spotify.com/v1/tracks/6hwawJtSqgzNfYfLfqTv2p,https://api.spotify.com/v1/audio-analysis/6hwawJtSqgzNfYfLfqTv2p,259627,4,2
256,256,The Velvet Underground,Femme Fatale,13,"['alternative rock', 'art rock', 'classic rock', 'folk rock', 'melancholia', 'permanent wave', 'protopunk', 'psychedelic rock', 'rock']",【﻿ｍｅｌａｎｃｈｏｌｉａ】,0.5438202247191012,0.14221906405441073,0,-14.169,1,0.011587685921826352,0.9116464506215556,0.0,0.11870700010920607,0.14973429196623944,0.3088155207624234,7HLoPpFcLJk13GIWJYmm2R,spotify:track:7HLoPpFcLJk13GIWJYmm2R,https://api.spotify.com/v1/tracks/7HLoPpFcLJk13GIWJYmm2R,https://api.spotify.com/v1/audio-analysis/7HLoPpFcLJk13GIWJYmm2R,157533,4,2
261,261,Le Endrigo,Non son capace,7,"['indie rock italiano', 'italian indie pop', 'italian post-hardcore']",𝐢𝐥 𝐛𝐞𝐥 𝐩𝐚𝐞𝐬𝐞,0.43483146067415734,0.3046391229316821,2,-6.05,1,0.031476997578692496,0.831325042095697,0.0,0.09249754286338319,0.4956757319995832,0.5930565010211029,2ZvwwUKusj6Yqg3tppRdXd,spotify:track:2ZvwwUKusj6Yqg3tppRdXd,https://api.spotify.com/v1/tracks/2ZvwwUKusj6Yqg3tppRdXd,https://api.spotify.com/v1/audio-analysis/2ZvwwUKusj6Yqg3tppRdXd,146573,3,2
275,275,King Krule,Czech One,38,['uk alternative pop'],"𝔬𝔫𝔢 𝔬𝔣 𝔱𝔥𝔬𝔰𝔢 𝔫𝔦𝔤𝔥𝔱𝔰 𝔞𝔤𝔞𝔦𝔫, 𝔥𝔲𝔥?",0.5494382022471911,0.20109633539742158,11,-14.339,0,0.04635074368730543,0.9387549259990329,0.006142131979695431,0.11870700010920607,0.15807023028029593,0.12046289993192655,0BTrtlYQGp6X4p67e1rENT,spotify:track:0BTrtlYQGp6X4p67e1rENT,https://api.spotify.com/v1/tracks/0BTrtlYQGp6X4p67e1rENT,https://api.spotify.com/v1/audio-analysis/0BTrtlYQGp6X4p67e1rENT,255137,4,2
290,290,Frank Ocean,Godspeed,74,"['hip hop', 'lgbtq+ hip hop', 'neo soul']",deal with reality,0.37415730337078656,0.08628565627855041,6,-12.578,1,0.04686959529574542,0.9327308203595934,0.00017055837563451776,0.10997051436059843,0.05887256434302386,0.3513682777399592,34xTFwjPQ1dC6uJmleno7x,spotify:track:34xTFwjPQ1dC6uJmleno7x,https://api.spotify.com/v1/tracks/34xTFwjPQ1dC6uJmleno7x,https://api.spotify.com/v1/audio-analysis/34xTFwjPQ1dC6uJmleno7x,177922,4,2
301,301,Plain White T's,Hey There Delilah,78,"['neo mellow', 'pop punk', 'pop rock']",autumn vibes,0.6629213483146068,0.2833214902040402,2,-10.572,1,0.009512279488066412,0.8755018167849192,0.0,0.10232608933056678,0.29040325101594244,0.31345813478556844,4RCWB3V8V0dignt99LZ8vH,spotify:track:4RCWB3V8V0dignt99LZ8vH,https://api.spotify.com/v1/tracks/4RCWB3V8V0dignt99LZ8vH,https://api.spotify.com/v1/audio-analysis/4RCWB3V8V0dignt99LZ8vH,232533,4,2
303,303,Arctic Monkeys,Sculptures Of Anything Goes,71,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']",november '22,0.5898876404494382,0.30159374682773327,4,-11.087,0,0.008474576271186439,0.7068268588806165,0.012385786802030457,0.08922136070765532,0.24768156715640305,0.09291354663036078,5hljqZrl0h7RcIhUnOPuve,spotify:track:5hljqZrl0h7RcIhUnOPuve,https://api.spotify.com/v1/tracks/5hljqZrl0h7RcIhUnOPuve,https://api.spotify.com/v1/audio-analysis/5hljqZrl0h7RcIhUnOPuve,239151,4,2
309,309,Fabrizio De André,Cantico dei drogati,32,"[""canzone d'autore"", 'canzone genovese', 'classic italian pop', 'folk rock italiano', 'italian adult pop', 'musica sarda']","𝔬𝔫𝔢 𝔬𝔣 𝔱𝔥𝔬𝔰𝔢 𝔫𝔦𝔤𝔥𝔱𝔰 𝔞𝔤𝔞𝔦𝔫, 𝔥𝔲𝔥?",0.18988764044943818,0.1970358339254898,9,-14.687,1,0.010895883777239705,0.8945781513098107,0.004680203045685279,0.4026427869389538,0.17474210690840886,0.20998638529611985,0v4xH07K31S7cNZAkj3tV5,spotify:track:0v4xH07K31S7cNZAkj3tV5,https://api.spotify.com/v1/tracks/0v4xH07K31S7cNZAkj3tV5,https://api.spotify.com/v1/audio-analysis/0v4xH07K31S7cNZAkj3tV5,428067,3,2
311,311,Elia Lamura,Incenso,0,[],𝐢𝐥 𝐛𝐞𝐥 𝐩𝐚𝐞𝐬𝐞,0.5348314606741574,0.44980205055324335,4,-9.634,0,0.5122794880664131,0.7088348940937629,0.0,0.12853554657638966,0.2018339064290924,0.28375765827093263,7xUYvrm6HVWd4p5g8FfOyO,spotify:track:7xUYvrm6HVWd4p5g8FfOyO,https://api.spotify.com/v1/tracks/7xUYvrm6HVWd4p5g8FfOyO,https://api.spotify.com/v1/audio-analysis/7xUYvrm6HVWd4p5g8FfOyO,104118,3,2
330,330,Ghost Mice,Free Pizza for Life,31,"['acoustic punk', 'anti-folk', 'folk punk']",september '21,0.6595505617977528,0.4071667850979596,2,-11.229,1,0.038049117952265656,0.7208831053726417,0.0,0.13508791088784533,0.6394706679170574,0.3633287950987066,729WH8wHbNfc0DyViNBSvj,spotify:track:729WH8wHbNfc0DyViNBSvj,https://api.spotify.com/v1/tracks/729WH8wHbNfc0DyViNBSvj,https://api.spotify.com/v1/audio-analysis/729WH8wHbNfc0DyViNBSvj,233900,4,2
333,333,Thom Yorke,The Eraser,46,"['electronica', 'glitch pop', 'indie rock', 'oxford indie']",december '22,0.6325842696629214,0.5746624708151457,4,-11.193,0,0.03631961259079903,0.8865460104572248,0.47208121827411165,0.08255979032434202,0.2403876211316036,0.41624914908100746,6VRU4oTgt7cIKhx7G8jGb7,spotify:track:6VRU4oTgt7cIKhx7G8jGb7,https://api.spotify.com/v1/tracks/6VRU4oTgt7cIKhx7G8jGb7,https://api.spotify.com/v1/audio-analysis/6VRU4oTgt7cIKhx7G8jGb7,295867,4,2
346,346,CASEMURATE,Autunno,2,['italian emo'],autumn vibes,0.5910112359550562,0.5837985991269922,4,-6.307,0,0.10186786579038395,0.8514053942271617,0.0,0.1503767609479087,0.34667083463582365,0.15031313818924436,5KLaBMZ7vUZmlfWJbRxFC0,spotify:track:5KLaBMZ7vUZmlfWJbRxFC0,https://api.spotify.com/v1/tracks/5KLaBMZ7vUZmlfWJbRxFC0,https://api.spotify.com/v1/audio-analysis/5KLaBMZ7vUZmlfWJbRxFC0,175091,4,2
348,348,The Zen Circus,Andrà tutto bene,20,"['indie rock italiano', 'italian alternative', 'italian indie pop']",march '22,0.5213483146067417,0.7066287686529286,0,-9.935,1,0.04392943618125216,0.6907625771754448,0.14923857868020302,0.08703723927050344,0.1403563613629259,0.4364329475833901,5gASCWiLydrK7UbsGcUs4x,spotify:track:5gASCWiLydrK7UbsGcUs4x,https://api.spotify.com/v1/tracks/5gASCWiLydrK7UbsGcUs4x,https://api.spotify.com/v1/audio-analysis/5gASCWiLydrK7UbsGcUs4x,627453,4,2
356,356,Le Endrigo,Questa è la casa,5,"['indie rock italiano', 'italian indie pop', 'italian post-hardcore']",𝐢𝐥 𝐛𝐞𝐥 𝐩𝐚𝐞𝐬𝐞,0.5393258426966293,0.3584407674347782,10,-12.775,1,0.06433759944655829,0.5903608165181217,3.5025380710659894e-06,0.0743693349350224,0.07992080858601645,0.48966643975493523,2ipeBeGlzyD7VElI22axqd,spotify:track:2ipeBeGlzyD7VElI22axqd,https://api.spotify.com/v1/tracks/2ipeBeGlzyD7VElI22axqd,https://api.spotify.com/v1/audio-analysis/2ipeBeGlzyD7VElI22axqd,343819,4,2
371,371,Daniel Johnston,True Love Will Find You in the End,52,"['alternative rock', 'anti-folk', 'indie rock', 'lo-fi', 'melancholia', 'outsider', 'singer-songwriter']",dvdvdvd,0.5449438202247192,0.16455182215003553,10,-12.116,0,0.020754064337599444,0.9518071548844848,1.065989847715736e-05,0.0946816643005351,0.12055850786704178,0.41342409802586794,6fEjOPaZoxQl3oha9GDJAN,spotify:track:6fEjOPaZoxQl3oha9GDJAN,https://api.spotify.com/v1/tracks/6fEjOPaZoxQl3oha9GDJAN,https://api.spotify.com/v1/audio-analysis/6fEjOPaZoxQl3oha9GDJAN,111171,4,2
373,373,Elliott Smith,No Name No. 5,40,"['alternative rock', 'indie rock', 'melancholia', 'pop rock', 'rock', 'singer-songwriter']","𝔬𝔫𝔢 𝔬𝔣 𝔱𝔥𝔬𝔰𝔢 𝔫𝔦𝔤𝔥𝔱𝔰 𝔞𝔤𝔞𝔦𝔫, 𝔥𝔲𝔥?",0.4943820224719102,0.1899299563496092,0,-15.46,1,0.009685230024213072,0.3253001683827888,0.02761421319796954,0.12635142513923775,0.1434823382306971,0.5931586113002041,1o1lMBsa83sc5jMHRYSWLG,spotify:track:1o1lMBsa83sc5jMHRYSWLG,https://api.spotify.com/v1/tracks/1o1lMBsa83sc5jMHRYSWLG,https://api.spotify.com/v1/audio-analysis/1o1lMBsa83sc5jMHRYSWLG,223493,4,2
436,436,Mount Eerie,Moon Sequel,40,"['alternative rock', 'anti-folk', 'art pop', 'dream pop', 'indie rock', 'lo-fi', 'melancholia', 'washington indie']",🪀,0.5269662921348315,0.20820221297330221,7,-16.143,1,0.021618817018332757,0.9618473309502171,0.20203045685279186,0.07688107458774707,0.13097843075961235,0.5329543907420013,4ahWXLq9Hr7zqWDHDxyMGe,spotify:track:4ahWXLq9Hr7zqWDHDxyMGe,https://api.spotify.com/v1/tracks/4ahWXLq9Hr7zqWDHDxyMGe,https://api.spotify.com/v1/audio-analysis/4ahWXLq9Hr7zqWDHDxyMGe,155667,4,2
465,465,Lucio Battisti,I giardini di marzo,52,"[""canzone d'autore""]",february '22,0.3067415730337079,0.18180895340574563,8,-15.082,0,0.02317537184365271,0.6506018729125156,7.055837563451776e-06,0.05853445451567107,0.24559758257788894,0.5805105513955071,5odtVIhEujejNnxSJCgpCa,spotify:track:5odtVIhEujejNnxSJCgpCa,https://api.spotify.com/v1/tracks/5odtVIhEujejNnxSJCgpCa,https://api.spotify.com/v1/audio-analysis/5odtVIhEujejNnxSJCgpCa,332227,4,2
472,472,Bedside Kites,A Sad Song About a Girl I No Longer Know,55,['lo-fi indie'],【﻿ｍｅｌａｎｃｈｏｌｉａ】,0.42471910112359557,0.4122424119378743,9,-12.343,1,0.010031131096506399,0.848393341407442,0.0010761421319796954,0.05940810309053183,0.21433781390017714,0.1627297481279782,78TzliRJJhCgsZ0ARUm8vI,spotify:track:78TzliRJJhCgsZ0ARUm8vI,https://api.spotify.com/v1/tracks/78TzliRJJhCgsZ0ARUm8vI,https://api.spotify.com/v1/audio-analysis/78TzliRJJhCgsZ0ARUm8vI,328422,4,2
491,491,Clap Your Hands Say Yeah,Clap Your Hands!,32,"['alternative dance', 'alternative rock', 'brooklyn indie', 'chamber pop', 'indie pop', 'indie rock', 'modern rock', 'new rave', 'philly indie', 'stomp and holler']",🪀,0.38089887640449444,0.4761953101207999,7,-8.167,1,0.20788654444828777,0.9046183273755429,0.24873096446700504,0.08059408103090532,0.4373241638011878,0.6035466303607897,2ZAygqzhUlNZ7ji5BomgId,spotify:track:2ZAygqzhUlNZ7ji5BomgId,https://api.spotify.com/v1/tracks/2ZAygqzhUlNZ7ji5BomgId,https://api.spotify.com/v1/audio-analysis/2ZAygqzhUlNZ7ji5BomgId,108400,4,2
537,537,I Cani,Il posto più freddo,46,"['italian alternative', 'italian indie pop', 'rome indie']","𝔬𝔫𝔢 𝔬𝔣 𝔱𝔥𝔬𝔰𝔢 𝔫𝔦𝔤𝔥𝔱𝔰 𝔞𝔤𝔞𝔦𝔫, 𝔥𝔲𝔥?",0.6730337078651686,0.46502893107298754,7,-7.033,1,0.015565548253199592,0.5773085876326697,0.0009898477157360404,0.3600524189144916,0.30290715848702715,0.1297481279782165,3qymmynl9HTSIHQZ81g1KH,spotify:track:3qymmynl9HTSIHQZ81g1KH,https://api.spotify.com/v1/tracks/3qymmynl9HTSIHQZ81g1KH,https://api.spotify.com/v1/audio-analysis/3qymmynl9HTSIHQZ81g1KH,288333,4,2
